Subject,Image,Width,Height,Brightness,Contrast,Edge_Ratio
062,154-02.jpg,200,200,78.36455,42.413394739132826,3.2925000000000004
062,154-03.jpg,200,200,74.756625,40.04910914876103,3.1274999999999995
062,154-07.jpg,200,200,77.749925,43.631110889987376,4.2875000000000005
062,154-10.jpg,200,200,77.244075,40.425347894537346,3.0974999999999997
062,154-13.jpg,200,200,75.401125,39.74595606768536,4.105
062,154-14.jpg,200,200,72.365175,34.56813810750263,4.3225
063,155-05.jpg,200,200,77.750425,44.76315993447486,2.58
063,155-06.jpg,200,200,62.901525,39.78409201771954,2.325
063,155-07.jpg,200,200,62.558025,42.95311610464804,2.825
063,155-08.jpg,200,200,56.14775,40.35667503570506,1.05
063,155-10.jpg,200,200,79.0722,48.6728429122442,4.32
063,155-12.jpg,200,200,82.981575,46.17214675017153,4.0275
063,155-14.jpg,200,200,76.08515,44.10872078713574,3.2175000000000002
064,156-03.jpg,200,200,78.4691,32.340780683063294,4.2700000000000005
064,156-04.jpg,200,200,74.23205,31.117855851544462,3.7875
064,156-07.jpg,200,200,73.42215,32.74644620989429,4.3125
064,156-08.jpg,200,200,74.478725,32.024969904347685,5.447500000000001
064,156-09.jpg,200,200,77.262725,31.97289086983495,4.2250000000000005
064,156-13.jpg,200,200,76.724875,35.03613536385506,5.025
064,156-14.jpg,200,200,45.283475,21.04794091887316,1.09
065,157-01.jpg,200,200,80.2949,41.476980772351304,2.7449999999999997
065,157-04.jpg,200,200,69.107575,39.84676652652477,2.9325
065,157-05.jpg,200,200,66.602425,35.90053006738724,2.9225000000000003
065,157-10.jpg,200,200,73.240675,34.193437974915234,1.755
065,157-11.jpg,200,200,63.6573,27.316739496323496,2.7075
065,157-12.jpg,200,200,64.122725,33.78979673768955,2.7375
065,157-14.jpg,200,200,52.06815,29.67518754073005,1.6125
066,158-04.jpg,200,200,85.92095,36.10951953567785,4.0725
066,158-05.jpg,200,200,83.650325,37.2004066159817,4.6925
066,158-07.jpg,200,200,88.0784,31.696549551015803,3.7350000000000003
066,158-09.jpg,200,200,124.327025,42.34138967546265,2.8175
066,158-10.jpg,200,200,106.5588,39.24717623676894,3.4750000000000005
066,158-11.jpg,200,200,82.34225,32.55980366859573,5.0975
066,158-14.jpg,200,200,54.060375,22.324836614393732,2.6950000000000003
067,159-03.jpg,200,200,93.466,47.763056267370494,3.5725
067,159-04.jpg,200,200,88.87425,49.843368033646165,4.195
067,159-06.jpg,200,200,85.365225,43.47464819523414,4.0625
067,159-11.jpg,200,200,88.864075,43.4510097626554,3.9350000000000005
067,159-12.jpg,200,200,83.508375,43.6589702107067,4.7625
067,159-13.jpg,200,200,72.404025,39.60686921228911,3.8150000000000004
067,159-14.jpg,200,200,40.736075,22.113686228089044,1.4375
068,16-02.jpg,200,200,60.75495,36.268232663,1.555
068,16-03.jpg,200,200,61.573725,36.02254661492403,2.6100000000000003
068,16-04.jpg,200,200,62.160725,34.94260354458974,2.7875
068,16-05.jpg,200,200,60.210375,31.63260528883726,2.0925
068,16-07.jpg,200,200,63.64895,32.59272409445857,2.2275
068,16-11.jpg,200,200,59.644575,29.957607515777607,2.015
068,16-14.jpg,200,200,60.2872,30.283989436003967,2.0774999999999997
069,160-01.jpg,200,200,84.598025,53.61229981169783,1.8849999999999998
069,160-03.jpg,200,200,71.883975,35.55496327096085,3.855
069,160-05.jpg,200,200,71.356825,34.84189648855778,2.9899999999999998
069,160-07.jpg,200,200,71.5345,33.629119966927476,2.6025
069,160-09.jpg,200,200,68.742925,34.41592854252773,2.9375
069,160-10.jpg,200,200,82.09525,36.18355050900201,2.7725
069,160-14.jpg,200,200,70.073125,35.975084819001815,3.2750000000000004
070,161-06.jpg,200,200,79.890075,48.18607933308515,4.31
070,161-07.jpg,200,200,78.7734,49.474398454554255,4.1475
070,161-08.jpg,200,200,73.2181,49.598752326948706,4.217499999999999
070,161-10.jpg,200,200,82.877575,55.534020538039336,3.705
070,161-11.jpg,200,200,84.031575,49.11892026520305,4.3275
070,161-12.jpg,200,200,82.30715,48.89900110306447,4.89
070,161-13.jpg,200,200,55.3239,34.28006255522297,3.5725
071,162-01.jpg,200,200,100.1657,52.350817505651236,3.4225
071,162-04.jpg,200,200,88.414325,46.63794817307441,3.695
071,162-06.jpg,200,200,87.4009,41.62794048700945,4.12
071,162-10.jpg,200,200,107.844875,41.88248513680122,3.8725
071,162-12.jpg,200,200,82.98575,42.78562196506555,4.9925
071,162-13.jpg,200,200,89.7962,45.280938766328596,4.63
071,162-14.jpg,200,200,80.699625,40.017211295383575,4.275
072,163-02.jpg,200,200,105.1032,46.93189586794891,3.075
072,163-03.jpg,200,200,99.151225,44.717774497389456,4.265
072,163-06.jpg,200,200,79.630375,42.16324172023985,5.0525
072,163-07.jpg,200,200,82.4003,41.57518081632358,4.569999999999999
072,163-09.jpg,200,200,96.149425,40.05161478853724,3.8850000000000002
072,163-11.jpg,200,200,77.665475,41.3224565826425,5.1425
072,163-12.jpg,200,200,74.753025,40.90722831419131,5.257499999999999
073,164-02.jpg,200,200,102.181425,37.626659564321876,3.1125
073,164-04.jpg,200,200,86.84465,37.35602048368509,4.0975
073,164-06.jpg,200,200,80.870625,31.33764488772848,4.42
073,164-07.jpg,200,200,82.519575,32.724096119211225,4.04
073,164-08.jpg,200,200,85.492375,31.709547329777116,3.1475000000000004
073,164-10.jpg,200,200,108.68675,33.55877045479318,2.3275
073,164-12.jpg,200,200,78.038375,30.073750221071116,4.4475
074,165-02.jpg,200,200,90.965125,41.04627582052207,2.2975
074,165-05.jpg,200,200,86.216425,36.10849533308436,3.1175
074,165-07.jpg,200,200,87.902275,36.37221638592258,3.2425
074,165-11.jpg,200,200,92.22955,39.78701806868039,3.7775000000000003
074,165-12.jpg,200,200,84.96445,34.55730004206781,3.775
074,165-13.jpg,200,200,72.9601,35.28329290174034,3.9025
074,165-14.jpg,200,200,14.66,10.004004198319791,0.0
075,166-02.jpg,200,200,99.996125,38.79147599646571,3.965
075,166-03.jpg,200,200,87.9766,36.3337962844512,4.117500000000001
075,166-04.jpg,200,200,84.801775,36.372614448914376,3.9899999999999998
075,166-09.jpg,200,200,88.43225,36.420569873870726,5.029999999999999
075,166-10.jpg,200,200,99.70935,40.05198899652176,6.575
075,166-12.jpg,200,200,79.64955,34.22033145364755,5.48
075,166-14.jpg,200,200,79.55605,34.17284533657536,4.6225000000000005
076,167-01.jpg,200,200,75.65235,63.520882703859684,2.8000000000000003
076,167-03.jpg,200,200,64.280875,45.631646192465766,3.6900000000000004
076,167-05.jpg,200,200,61.809525,43.62902295805368,2.965
076,167-06.jpg,200,200,70.388825,41.32992789879236,3.1550000000000002
076,167-08.jpg,200,200,69.46095,42.68019359254946,3.7125
076,167-09.jpg,200,200,62.007275,43.197046450820864,2.7550000000000003
076,167-10.jpg,200,200,70.82105,52.01899102152501,3.235
077,168-03.jpg,200,200,88.838825,43.92442711771407,5.065
077,168-06.jpg,200,200,75.01875,38.52004151655992,4.2225
077,168-07.jpg,200,200,74.054275,40.95141425182255,5.11
077,168-08.jpg,200,200,72.765075,41.103833583309175,4.1775
077,168-09.jpg,200,200,84.54035,41.62762390381536,4.31
077,168-10.jpg,200,200,84.9111,49.79452677543989,2.8875
077,168-12.jpg,200,200,77.595925,41.55085917757147,6.325
078,169-01.jpg,200,200,109.944625,43.61777571827081,3.375
078,169-04.jpg,200,200,89.2086,36.73647487225741,3.4799999999999995
078,169-05.jpg,200,200,88.20745,36.148310672803234,4.9175
078,169-08.jpg,200,200,83.230575,33.112897942786205,3.4825000000000004
078,169-11.jpg,200,200,81.6705,30.917687975493898,4.4775
078,169-12.jpg,200,200,83.7344,33.42554721526635,5.7475
078,169-14.jpg,200,200,25.577575,15.155132203955695,0.69
079,17-02.jpg,200,200,90.80425,35.4172116623754,2.88
079,17-08.jpg,200,200,93.864625,30.884166632910382,3.0325
079,17-09.jpg,200,200,92.2422,29.5666533303991,2.945
079,17-10.jpg,200,200,94.28165,32.93330037025594,1.905
079,17-12.jpg,200,200,84.670325,31.267442962199116,3.7824999999999998
079,17-13.jpg,200,200,94.12045,32.8623970792987,4.515000000000001
079,17-14.jpg,200,200,92.402625,30.362366806778667,4.1925
080,170-03.jpg,200,200,72.676725,39.88744687585776,4.324999999999999
080,170-04.jpg,200,200,71.3958,38.19146426048627,4.1674999999999995
080,170-07.jpg,200,200,84.655625,37.83505492079237,4.945
080,170-09.jpg,200,200,72.80525,37.72917402273074,4.9399999999999995
080,170-12.jpg,200,200,77.745225,35.96973748443787,5.4375
080,170-13.jpg,200,200,84.72435,36.629706074134695,6.5325
080,170-14.jpg,200,200,80.915775,34.441209054697474,6.7875000000000005
081,171-04.jpg,200,200,85.4265,41.20834742803938,3.115
081,171-06.jpg,200,200,81.00065,34.58887248202086,3.4275
081,171-09.jpg,200,200,87.852625,31.102619754763023,3.06
081,171-10.jpg,200,200,96.19205,37.934093066758564,1.9375
081,171-11.jpg,200,200,80.631925,34.97408749051753,3.8175
081,171-13.jpg,200,200,86.1908,38.726502493253896,4.6175
081,171-14.jpg,200,200,64.12555,30.58690058174414,3.1550000000000002
082,172-01.jpg,200,200,81.301225,66.0862344857034,3.3375000000000004
082,172-02.jpg,200,200,90.082625,50.798789337044,4.452500000000001
082,172-03.jpg,200,200,70.8682,51.260316315450105,3.685
082,172-07.jpg,200,200,81.99535,44.53176707000858,3.7725
082,172-09.jpg,200,200,77.542875,46.716057857383205,2.88
082,172-10.jpg,200,200,104.556375,51.170014870619056,3.795
082,172-12.jpg,200,200,77.721775,45.17076837789429,5.3025
083,173-01.jpg,200,200,94.336575,45.51863456068707,5.355
083,173-02.jpg,200,200,80.943875,40.89825210182429,4.605
083,173-06.jpg,200,200,80.87465,36.175902025761566,2.0825
083,173-08.jpg,200,200,93.49975,38.682477944639224,3.7199999999999998
083,173-10.jpg,200,200,114.16485,41.617514035289275,2.5149999999999997
083,173-12.jpg,200,200,83.413275,39.688564206511366,3.35
083,173-13.jpg,200,200,51.275325,30.78174493339153,1.625
084,174-02.jpg,200,200,88.618475,36.45851016805781,3.6125
084,174-05.jpg,200,200,80.436825,31.98172460827238,4.82
084,174-07.jpg,200,200,83.9228,39.086393926275676,6.085
084,174-10.jpg,200,200,93.500525,32.5841733012267,3.015
084,174-11.jpg,200,200,77.604775,30.466198026655295,4.677499999999999
084,174-13.jpg,200,200,65.4308,28.593814214966145,4.5375
084,174-14.jpg,200,200,21.347475,10.320621886513186,0.265
085,175-01.jpg,200,200,121.778375,43.75672642416678,3.1850000000000005
085,175-04.jpg,200,200,85.820575,43.134888219043475,3.64
085,175-07.jpg,200,200,87.79585,40.172973785587494,4.0125
085,175-08.jpg,200,200,82.128775,39.23016558720311,3.7225
085,175-09.jpg,200,200,84.77935,41.504357766112946,4.3374999999999995
085,175-10.jpg,200,200,89.388525,48.3213971582401,3.53
085,175-13.jpg,200,200,61.5055,32.428432274009175,2.3875
086,176-01.jpg,200,200,99.925825,32.790736086116986,4.1975
086,176-02.jpg,200,200,84.9751,27.07114570885392,2.8850000000000002
086,176-04.jpg,200,200,80.83905,28.092510480508857,3.8649999999999998
086,176-06.jpg,200,200,78.9434,27.8302658348784,4.02
086,176-08.jpg,200,200,86.12305,24.685372362950087,4.8774999999999995
086,176-10.jpg,200,200,99.908775,31.320116586618497,5.672499999999999
086,176-13.jpg,200,200,74.83385,27.86062443983444,3.94
087,177-02.jpg,200,200,90.626325,34.821162990261755,5.5725
087,177-04.jpg,200,200,87.3306,33.65069246895226,5.0
087,177-06.jpg,200,200,86.161375,30.406240035712653,3.4099999999999997
087,177-08.jpg,200,200,86.897575,29.610049546047286,3.6675
087,177-10.jpg,200,200,92.708275,29.415719802928074,4.1875
087,177-11.jpg,200,200,85.017,31.22738959631432,6.225
087,177-14.jpg,200,200,41.0293,16.28781266806565,0.6
088,178-01.jpg,200,200,98.2415,63.974721396423455,2.32
088,178-03.jpg,200,200,79.791675,47.294798611415764,3.7225
088,178-07.jpg,200,200,73.65065,47.40901026785415,4.8
088,178-09.jpg,200,200,73.820375,41.32709232282589,3.4825000000000004
088,178-11.jpg,200,200,72.912175,39.56168426355702,3.4475
088,178-13.jpg,200,200,72.74415,38.21225903787291,2.3175
088,178-14.jpg,200,200,71.426675,38.34240437745623,2.8275
089,179-03.jpg,200,200,96.314425,46.490595951432745,5.0325
089,179-04.jpg,200,200,91.6507,46.63832050481664,4.2525
089,179-06.jpg,200,200,83.943775,48.03771397297518,4.38
089,179-07.jpg,200,200,86.459,46.26921351179421,3.85
089,179-12.jpg,200,200,85.293575,47.77743964173232,5.225
089,179-13.jpg,200,200,91.726575,45.0772172363088,3.85
089,179-14.jpg,200,200,92.071925,46.77585490180137,4.1825
090,18-01.jpg,200,200,95.477025,44.63008819338558,2.6025
090,18-03.jpg,200,200,81.13905,37.33704480937799,3.5999999999999996
090,18-04.jpg,200,200,80.889625,35.76977274682319,4.405
090,18-07.jpg,200,200,81.61405,34.356199478369255,3.955
090,18-08.jpg,200,200,83.813275,35.49844727272413,3.8600000000000003
090,18-09.jpg,200,200,83.688475,32.17923596318556,2.29
090,18-14.jpg,200,200,77.529375,32.48018145130004,3.6174999999999997
091,180-01.jpg,200,200,84.457225,41.50761099243577,2.3
091,180-02.jpg,200,200,82.8956,40.663616423530264,2.6149999999999998
091,180-07.jpg,200,200,66.0856,24.750243890515502,4.4375
091,180-08.jpg,200,200,67.853925,26.835157668520882,3.1475000000000004
091,180-09.jpg,200,200,65.168525,21.436896331427622,2.475
091,180-12.jpg,200,200,63.73635,29.00500023577831,3.8025
091,180-14.jpg,200,200,47.804875,23.560431898298784,3.0775
092,181-01.jpg,200,200,104.42365,57.386591819670734,4.8149999999999995
092,181-03.jpg,200,200,97.43435,53.01794451011374,5.035
092,181-04.jpg,200,200,94.004725,50.56114370417638,5.3775
092,181-06.jpg,200,200,96.7933,42.824998249970776,5.7825
092,181-07.jpg,200,200,98.0364,46.987140528446716,7.4725
092,181-09.jpg,200,200,93.740475,46.83443948393506,6.17
092,181-13.jpg,200,200,100.623675,42.90691965749085,4.9575000000000005
093,182-02.jpg,200,200,95.387575,43.372988260199165,3.5575
093,182-03.jpg,200,200,92.266025,40.57234225059449,3.6575
093,182-04.jpg,200,200,90.285675,39.67857437956126,2.9850000000000003
093,182-07.jpg,200,200,114.6378,56.81274822748852,4.335
093,182-08.jpg,200,200,88.4375,31.269225186275403,3.0275
093,182-09.jpg,200,200,85.43885,32.57829124858301,3.1225
093,182-14.jpg,200,200,24.610425,17.91430312123179,0.5725
094,183-01.jpg,200,200,129.254225,52.16929264087616,3.9050000000000002
094,183-02.jpg,200,200,115.32255,39.824436737981614,2.5275
094,183-06.jpg,200,200,93.405225,40.142191864662486,5.305
094,183-07.jpg,200,200,98.721175,39.30210403552684,3.3649999999999998
094,183-08.jpg,200,200,102.019975,42.63991763593564,5.2675
094,183-13.jpg,200,200,56.4246,29.499770589616453,2.79
094,183-14.jpg,200,200,56.424875,29.49924416378113,2.7775000000000003
095,184-02.jpg,200,200,77.884725,46.2391055998532,4.1575
095,184-04.jpg,200,200,76.435,44.84042066038186,3.2800000000000002
095,184-07.jpg,200,200,73.3243,42.35403970709288,0.6224999999999999
095,184-08.jpg,200,200,60.980525,44.14262957419251,3.3024999999999998
095,184-09.jpg,200,200,64.468075,43.9296913350683,3.3924999999999996
095,184-11.jpg,200,200,69.46855,44.06872202478193,3.6174999999999997
095,184-12.jpg,200,200,67.7148,43.715216011819045,4.765
096,185-02.jpg,200,200,92.812675,35.73316504795475,3.5425
096,185-04.jpg,200,200,92.159925,36.96021102475438,3.615
096,185-05.jpg,200,200,92.742875,36.05936787763167,3.9074999999999998
096,185-08.jpg,200,200,93.820175,34.49493568582749,3.805
096,185-09.jpg,200,200,97.7118,31.518484112659987,2.7675
096,185-10.jpg,200,200,97.2373,35.823938068140976,2.19
096,185-14.jpg,200,200,67.59335,30.608739532648187,3.18
097,186-01.jpg,200,200,104.140575,43.42253808414905,3.0725
097,186-02.jpg,200,200,96.79935,38.658361185874135,2.8975
097,186-04.jpg,200,200,90.53955,37.4334901631881,3.42
097,186-05.jpg,200,200,87.450125,37.620664700193366,4.0575
097,186-08.jpg,200,200,88.9279,34.5192953518753,3.7375
097,186-13.jpg,200,200,59.1952,30.864106936051137,2.9899999999999998
097,186-14.jpg,200,200,59.1954,30.862772377736903,2.9925
098,187-02.jpg,200,200,99.417025,39.171676185087804,2.9125
098,187-03.jpg,200,200,94.193925,37.599197040553605,3.2224999999999997
098,187-04.jpg,200,200,92.6129,36.95590011879023,3.3175000000000003
098,187-05.jpg,200,200,91.19925,37.51223666268782,3.955
098,187-06.jpg,200,200,88.0377,35.232916125549416,3.1199999999999997
098,187-07.jpg,200,200,88.26545,35.59246108795372,3.4250000000000003
098,187-08.jpg,200,200,119.856025,45.41727420485927,3.0325
099,188-02.jpg,200,200,87.5752,41.80409662891904,2.83
099,188-05.jpg,200,200,80.987225,38.45094682578539,3.7350000000000003
099,188-06.jpg,200,200,79.46845,36.41636039745735,2.365
099,188-07.jpg,200,200,80.7245,35.797374900263286,3.9800000000000004
099,188-08.jpg,200,200,83.2346,44.61530077047559,4.885
099,188-09.jpg,200,200,85.25455,32.69278826128937,3.2525
099,188-10.jpg,200,200,91.2117,41.13306800021122,3.0075000000000003
100,189-02.jpg,200,200,94.039925,36.7910027179795,5.617500000000001
100,189-05.jpg,200,200,75.624175,37.62686248638564,5.93
100,189-07.jpg,200,200,78.0645,36.96709266022958,5.4075
100,189-08.jpg,200,200,76.357775,35.87789113157817,4.3625
100,189-09.jpg,200,200,80.588725,31.988353785000797,7.387499999999999
100,189-10.jpg,200,200,89.72465,37.52133369667848,6.88
100,189-13.jpg,200,200,48.90815,29.116839003873686,3.0
101,19-02.jpg,200,200,85.80095,38.23483070575179,3.06
101,19-03.jpg,200,200,85.48665,39.120501936676376,3.605
101,19-08.jpg,200,200,76.2615,28.33534661425549,2.6675
101,19-09.jpg,200,200,76.231875,28.39732749722014,2.725
101,19-10.jpg,200,200,80.922825,31.913371320175106,3.5225
101,19-11.jpg,200,200,76.650475,33.38248578632776,2.535
101,19-14.jpg,200,200,82.100875,32.361171165988026,2.605
102,190-03.jpg,200,200,82.879225,36.30062173571377,3.145
102,190-05.jpg,200,200,86.195575,36.50455348883718,3.1325
102,190-06.jpg,200,200,85.1064,31.748663421315864,2.9525
102,190-10.jpg,200,200,91.817425,36.64558965782069,3.0025
102,190-11.jpg,200,200,85.12545,32.81827558384962,2.36
102,190-13.jpg,200,200,72.5019,34.92850048871265,3.8
102,190-14.jpg,200,200,72.50225,34.92785127856422,3.7225
103,191-01.jpg,200,200,92.492575,49.53275325347234,2.9175
103,191-02.jpg,200,200,95.641425,49.09928562585585,2.54
103,191-05.jpg,200,200,79.990675,43.56251930323102,3.875
103,191-09.jpg,200,200,75.113225,32.703170413575734,2.4899999999999998
103,191-11.jpg,200,200,73.404825,35.312007755427544,3.2800000000000002
103,191-13.jpg,200,200,46.0811,27.933968081710123,2.585
103,191-14.jpg,200,200,46.081275,27.933965335669313,2.56
104,192-02.jpg,200,200,89.933825,42.11167232335205,3.1725000000000003
104,192-04.jpg,200,200,85.633825,39.776819139661924,1.8175000000000001
104,192-05.jpg,200,200,85.737825,38.44088304487001,3.2300000000000004
104,192-11.jpg,200,200,85.863875,35.67109537124386,3.66
104,192-12.jpg,200,200,84.787,37.45992499992492,4.515000000000001
104,192-13.jpg,200,200,57.91755,30.69498659386415,2.5975
104,192-14.jpg,200,200,13.98145,9.429820035265784,0.0
105,193-02.jpg,200,200,84.3432,36.47011192414962,2.7775000000000003
105,193-04.jpg,200,200,79.822225,36.70248998432361,3.53
105,193-06.jpg,200,200,79.061275,32.60663767355314,3.4825000000000004
105,193-08.jpg,200,200,81.988475,33.46890336079709,3.4174999999999995
105,193-09.jpg,200,200,82.53525,35.04959496823751,3.215
105,193-10.jpg,200,200,81.275925,35.69974496259567,1.8375
105,193-11.jpg,200,200,80.4134,34.15508893913175,3.6675
106,194-03.jpg,200,200,95.502175,35.61376763653875,3.6374999999999997
106,194-05.jpg,200,200,98.136875,36.181468878894,4.760000000000001
106,194-08.jpg,200,200,96.963,31.19537435261837,4.455
106,194-09.jpg,200,200,94.235225,28.721082747685106,3.9524999999999997
106,194-11.jpg,200,200,95.15985,32.29715928649918,5.8725
106,194-12.jpg,200,200,94.510875,33.40868946448476,4.12
106,194-14.jpg,200,200,19.13945,10.073847512122665,0.22499999999999998
107,195-01.jpg,200,200,98.161325,56.152243047311785,6.555
107,195-02.jpg,200,200,88.15735,45.763795635605874,5.815
107,195-03.jpg,200,200,96.08305,40.43230023999995,5.7700000000000005
107,195-06.jpg,200,200,88.4359,40.42679607871492,2.9749999999999996
107,195-07.jpg,200,200,83.13255,41.036813722528464,2.9125
107,195-10.jpg,200,200,72.49025,35.42097549387228,4.8175
107,195-13.jpg,200,200,57.96855,33.71221679002287,2.705
108,196-01.jpg,200,200,123.415975,49.51708583710652,3.01
108,196-02.jpg,200,200,111.004325,43.11218744501809,2.8899999999999997
108,196-06.jpg,200,200,99.543275,30.75847325980883,5.4025
108,196-09.jpg,200,200,107.9998,38.22320172303728,3.2099999999999995
108,196-11.jpg,200,200,100.0351,31.723539651022552,5.185
108,196-12.jpg,200,200,119.577075,47.24036948886381,4.805000000000001
108,196-14.jpg,200,200,70.978925,29.454026564196194,3.2224999999999997
109,197-02.jpg,200,200,92.1369,50.593453216695934,4.8475
109,197-04.jpg,200,200,78.6105,45.50138832772029,3.6900000000000004
109,197-08.jpg,200,200,74.11185,45.86853321807337,4.195
109,197-11.jpg,200,200,80.057475,44.171749134762315,3.6374999999999997
109,197-12.jpg,200,200,77.6997,42.38792894103226,4.6675
109,197-13.jpg,200,200,48.67985,32.02319712298414,1.58
109,197-14.jpg,200,200,48.67975,32.02162378670857,1.5425
110,198-01.jpg,200,200,90.5303,59.51566165229116,3.9
110,198-03.jpg,200,200,95.5887,45.915697014310915,2.9575
110,198-06.jpg,200,200,90.269875,46.43213211219548,3.1649999999999996
110,198-09.jpg,200,200,85.63645,47.90631462967591,3.305
110,198-11.jpg,200,200,97.176,44.28080310924814,3.2075
110,198-12.jpg,200,200,88.222875,43.731592718930045,3.8
110,198-14.jpg,200,200,33.505225,18.394034976028912,0.36
111,199-01.jpg,200,200,99.572725,41.551761227105345,3.37
111,199-02.jpg,200,200,90.4796,35.57285740336303,3.7325
111,199-05.jpg,200,200,84.4357,35.472679141981935,4.677499999999999
111,199-08.jpg,200,200,79.3726,34.37681368655333,4.7625
111,199-09.jpg,200,200,84.06205,29.130978352906382,3.6475
111,199-13.jpg,200,200,84.238775,30.525919502930215,5.47
111,199-14.jpg,200,200,44.2915,21.191667649102087,2.6550000000000002
112,2-01.jpg,200,200,93.74255,54.1264063974092,3.5825000000000005
112,2-03.jpg,200,200,88.98265,44.3586496523226,4.8475
112,2-04.jpg,200,200,84.348875,40.976628231644135,5.4675
112,2-05.jpg,200,200,86.84555,37.3493955131472,6.6049999999999995
112,2-07.jpg,200,200,88.00285,36.600447290675284,5.42
112,2-08.jpg,200,200,83.563575,42.21228740804477,7.0025
112,2-14.jpg,200,200,26.175075,13.089647579074656,1.405
113,20-02.jpg,200,200,75.579975,37.60951547147843,2.39
113,20-03.jpg,200,200,72.241325,35.981177541103,2.9375
113,20-07.jpg,200,200,75.893,36.90921024622445,3.975
113,20-08.jpg,200,200,74.382075,33.610966122597176,3.2925000000000004
113,20-09.jpg,200,200,108.5443,48.58970762939411,2.9250000000000003
113,20-10.jpg,200,200,82.7681,42.229018131967024,1.7375000000000003
113,20-12.jpg,200,200,72.15645,34.71405872838122,3.6725
114,200-02.jpg,200,200,91.949625,36.04969815906057,2.17
114,200-03.jpg,200,200,83.12655,32.545008604968906,2.7375
114,200-08.jpg,200,200,78.249175,30.607750437093134,2.8325
114,200-09.jpg,200,200,78.41175,35.84588626240813,4.282500000000001
114,200-10.jpg,200,200,91.66345,33.416720875895344,2.015
114,200-11.jpg,200,200,76.306725,28.170822578944605,3.2099999999999995
114,200-12.jpg,200,200,76.896225,29.697553026291157,3.8449999999999998
115,21-05.jpg,200,200,74.917575,34.73459847355911,5.050000000000001
115,21-06.jpg,200,200,73.538225,36.24445045588876,4.87
115,21-07.jpg,200,200,100.3987,59.59169814923887,6.4025
115,21-10.jpg,200,200,86.650775,49.164449217899055,3.2649999999999997
115,21-12.jpg,200,200,70.5408,35.770434514554054,4.4375
115,21-13.jpg,200,200,57.867225,31.904591296541867,2.9325
115,21-14.jpg,200,200,19.244,10.157266561432756,0.0725
116,22-02.jpg,200,200,82.503125,40.46264005517157,2.32
116,22-03.jpg,200,200,94.404675,47.849401387523905,3.7725
116,22-04.jpg,200,200,76.0133,36.59030709231613,3.0124999999999997
116,22-08.jpg,200,200,79.224825,33.389845443178906,3.0875
116,22-09.jpg,200,200,88.00885,39.23230074412537,2.1875
116,22-10.jpg,200,200,93.272825,42.162371156273636,1.8800000000000001
116,22-11.jpg,200,200,76.471,33.658024436974905,2.93
117,23-02.jpg,200,200,103.1576,50.29237528930206,3.6225
117,23-04.jpg,200,200,99.656575,47.63562725806573,3.205
117,23-05.jpg,200,200,76.36675,37.24167147749279,2.555
117,23-09.jpg,200,200,110.663275,49.87900050396334,3.785
117,23-10.jpg,200,200,85.2172,35.78080035661584,2.3525
117,23-13.jpg,200,200,77.02445,35.250031946049354,3.4475
117,23-14.jpg,200,200,23.076375,13.45622130686676,0.7000000000000001
118,24-04.jpg,200,200,80.684575,35.05791397201743,5.9275
118,24-06.jpg,200,200,79.55115,33.621208093664634,6.6025
118,24-07.jpg,200,200,83.464275,35.48455824333135,6.7250000000000005
118,24-09.jpg,200,200,83.911275,30.689100717915718,5.065
118,24-10.jpg,200,200,99.177575,37.954244718073035,4.775
118,24-12.jpg,200,200,84.4361,40.33659897400871,6.32
118,24-13.jpg,200,200,66.25865,36.06292694967368,4.625
119,25-01.jpg,200,200,111.976225,48.646219891676836,2.7675
119,25-02.jpg,200,200,77.6072,45.30267109299407,4.760000000000001
119,25-03.jpg,200,200,78.109975,37.766955536545105,3.36
119,25-06.jpg,200,200,73.556875,30.027847329343725,4.035
119,25-08.jpg,200,200,77.16945,32.679536971895736,3.175
119,25-09.jpg,200,200,76.704675,33.52628234899263,3.795
119,25-14.jpg,200,200,29.169875,16.062231086756753,1.165
120,26-01.jpg,200,200,79.828625,35.6701318417717,2.1774999999999998
120,26-02.jpg,200,200,74.886675,32.29044490935941,2.9575
120,26-03.jpg,200,200,73.55675,30.351418079514833,3.5525
120,26-05.jpg,200,200,74.56675,30.745199534846087,4.8525
120,26-06.jpg,200,200,72.527725,27.203133667362206,4.4125
120,26-08.jpg,200,200,74.234875,29.798721595638547,2.74
120,26-13.jpg,200,200,84.0403,35.32469640223395,4.742500000000001
121,27-01.jpg,200,200,116.3054,44.69885995011506,2.7325
121,27-02.jpg,200,200,101.825225,39.31906507916198,3.5025
121,27-03.jpg,200,200,97.195375,36.848516979783255,3.6575
121,27-04.jpg,200,200,94.487775,35.06833187577326,3.7175
121,27-07.jpg,200,200,92.27105,36.08930841533958,4.217499999999999
121,27-12.jpg,200,200,90.1994,33.493638793657524,4.1775
121,27-13.jpg,200,200,72.445125,33.25559635210854,3.4575
122,28-02.jpg,200,200,95.5052,52.351121983774135,4.3475
122,28-03.jpg,200,200,87.9661,50.02362592605618,3.9825
122,28-04.jpg,200,200,92.579825,50.41742831570622,4.17
122,28-07.jpg,200,200,65.857,52.272032206525125,4.1025
122,28-08.jpg,200,200,66.8487,53.04640711970981,3.3125
122,28-09.jpg,200,200,60.115,54.31983086313874,3.7600000000000002
122,28-13.jpg,200,200,58.724375,38.65045350134167,2.4975
